date,followers,username,tweet,lat,lon
Mon Jul 11 14:44:47 PDT 2016,196046,Джиган,На романтике😊 #onelove #forever @ Музеон Парк Искусств https://t.co/qRcxtNc8yF,55.73628,37.6075
Mon Jul 11 14:35:31 PDT 2016,71,Эн,Посадка выполнена успешно 🚀 #mariyakashirskayafamily @ Парк "Садовники" https://t.co/OJKGRRyLCr,55.660393,37.65118
Mon Jul 11 13:56:15 PDT 2016,123,Saharka,Еще одна фоточка с @dmnastya  #йога #simplymeditation #фото #небо #деревья #парк #лето #✌💖 @… https://t.co/ctzzKbhOHU,55.75286,37.588203
Mon Jul 11 13:49:01 PDT 2016,22,Nastasia Groshikova,Вышел на обед и утонул в красоте🌾 @ Музеон Парк Искусств https://t.co/NeC8lxhPao,55.73628,37.6075
Mon Jul 11 13:46:52 PDT 2016,104,Dionis Kelm,Вот и подошел к концу продуктианый день работы😙 скоро новые фото и видео и тур😎🌹👏 @ Парк "Царицыно" https://t.co/pVvMbcfiDx,55.617607,37.675777
Mon Jul 11 13:39:01 PDT 2016,49,Petya Filippov,S U N S E T🖐🏼☀️ @ Парк "Царицыно" https://t.co/4D31JlTIH6,55.617607,37.675777
Mon Jul 11 13:38:01 PDT 2016,110,Lana_Andreeva,Папины глаза ❤️ sergeygalchenko  и не только у меня @ Музеон Парк Искусств https://t.co/HSPfoUNg5X,55.73628,37.6075
Mon Jul 11 13:21:58 PDT 2016,45,Mark Kasyanov,Хорошая погода. Отличная компания. Пэнни. @ Парк Горького https://t.co/PVkoFk583t,55.729813,37.60082
Mon Jul 11 13:01:49 PDT 2016,73,Poltorackaya Yana,Мото день #бнвневалит #пианинорешает 😀 @ Спортивно-Досуговый Парк… https://t.co/xpFXmzks5z,55.43835,37.25876
Mon Jul 11 12:32:00 PDT 2016,609,уборка квартир Мск,#вечер #отличноенастроение #парк #свао 🐦🐞🐝🐜🐌🌳🌿🍃🍀🌹🌼🌻🌞 @ Ботанический Сад https://t.co/Yx8vDrJdGY,55.83259,37.59081
Mon Jul 11 12:23:09 PDT 2016,565,Lesha Kondratiev✌,I'm at Чапаевский парк in Москва https://t.co/UiLWfMN1v7 https://t.co/SY5rtwX4Rc,55.801197,37.521572
Mon Jul 11 11:59:30 PDT 2016,61,Anton Checherin,Зависла бабища! 🙊❣️ @ Парк «Сокольники» https://t.co/ilIdsNe7rS,55.794754,37.676197
Mon Jul 11 11:47:56 PDT 2016,188,Star-Lord ☆,Как же тут красиво и спокойно~ @ Курорт-парк "Союз" МИД России https://t.co/cqwG67oWTM,55.923725,38.12738
Mon Jul 11 11:43:36 PDT 2016,75,ZomerM,#топор #husqvarna @ Москва, Терлецкий Парк https://t.co/DPBuZQhSAy,55.76415,37.82238
Mon Jul 11 11:42:45 PDT 2016,615,MustDie|в Москве,На сегодня все ☺ #сокольники #moscow @ Парк «Сокольники» https://t.co/a2NJ5rY9o0,55.794754,37.676197
Mon Jul 11 11:36:46 PDT 2016,615,MustDie|в Москве,🐾 #сокольники #moscow @ Парк «Сокольники» https://t.co/ES4TqpuxgD,55.794754,37.676197
Mon Jul 11 11:33:41 PDT 2016,110,Ritulya_Desy@tova,Когда очень надо (: (@ Екатерининский парк in Москва) https://t.co/YRCwevy5Il,55.7831,37.62
Mon Jul 11 10:51:47 PDT 2016,77,naha.,Отдыхающий очкарик @ Парк Горького https://t.co/nrUBIfUEF9,55.729813,37.60082
Mon Jul 11 10:51:23 PDT 2016,77,naha.,⛲️ @ Парк Горького https://t.co/U6HDLeoDTJ,55.729813,37.60082
Mon Jul 11 10:50:50 PDT 2016,105,Sergey Bazykin,#лебедь #царицыно @ Парк "Царицыно" https://t.co/sJX0fp3aLo,55.617607,37.675777
Mon Jul 11 10:45:55 PDT 2016,72,Машковская,I'm at Екатерининский парк in Москва https://t.co/xiZ6QQL2qL,55.7831,37.62
Mon Jul 11 10:44:03 PDT 2016,15,абсентовая фея,Just posted a photo @ Парк Мытищи. https://t.co/1wvPXDIaGo,55.91017,37.740772
Mon Jul 11 10:31:10 PDT 2016,67,K a t y a,Just posted a photo @ Парк "Царицыно" https://t.co/oSiOudkYbM,55.617607,37.675777
Mon Jul 11 10:12:45 PDT 2016,490,Vladimir Sychev3⃣0⃣,Нагуливаю вдохновение😃 @ Рам. гор. парк культуры и отдыха https://t.co/dMO6S1JkwY,55.57679,38.23304
Mon Jul 11 10:06:12 PDT 2016,115,Stesi,#happyday #niceday #like4like #followme #vscocam #vsco @ Музеон Парк Искусств https://t.co/2r4e2Wjn2w,55.73628,37.6075
Mon Jul 11 10:00:57 PDT 2016,7419,dinahjanelynch,Пока гуляли нашли какой-то парк в стиле СССР 😝 @ Moscow, Russia https://t.co/0w9TGvThMh,55.7522,37.6156
Mon Jul 11 09:58:56 PDT 2016,301,Leca,I'm at Парк искусств «Музеон» - @park_muzeon in Москва https://t.co/9qffLXo86J,55.73518,37.607788
Mon Jul 11 09:57:43 PDT 2016,446,Фитнес и красненькое,Требуем мира! (Всего) @ Музеон Парк Искусств https://t.co/u9zcJo4JG4,55.73628,37.6075
Mon Jul 11 09:40:11 PDT 2016,29,сеть салонов ЛОКОНОВ,Красавицы, вы можете сделать у нас эпиляцию 😉 @ Парк "Северное Тушино" https://t.co/Y2hXMHi2hz,55.860386,37.451077
Mon Jul 11 09:35:44 PDT 2016,30,Maksim Nagibin,I'm at Парк искусств «Музеон» - @park_muzeon in Москва w/ @tombo763 https://t.co/pdtuXTuVFD,55.73518,37.607788
Mon Jul 11 09:32:23 PDT 2016,339,Настя Чумаченко,Пока, Москва и эти выходные ☺ Теперь Полина с Никитой ждем Вас в НН 😉 @ Парк Горького https://t.co/yTztRe4FVV,55.729813,37.60082
Mon Jul 11 09:27:20 PDT 2016,297,ARTMAYERLAND,I'm at ЖК «Бутово Парк 2» in Novodrozhzhino, Moskovskaya https://t.co/MdvOmpVqgJ,55.527363,37.58679
Mon Jul 11 09:19:16 PDT 2016,25,Андрей Михайлов,Накатался @ Дюссельдорфский Парк https://t.co/pPXfgXt29H,55.66018,37.771774
Mon Jul 11 09:09:47 PDT 2016,32,Виктория,Мечты должны сбываться 💫🇪🇸 @ Парк Коломенское https://t.co/GSLpyd4eFz,55.673145,37.67525
Mon Jul 11 08:59:26 PDT 2016,44,Линочка.,I'm at Парк г. Реутова in Реутов https://t.co/BXCiLzpAkJ,55.7509,37.863716
Mon Jul 11 08:42:03 PDT 2016,151,pirozhochek,🌙🚬 @ Музеон Парк Искусств https://t.co/HTEEaSTRQo,55.73628,37.6075
Mon Jul 11 08:40:51 PDT 2016,68,Nika,My lovely pink mood💕🎀😋 @ Екатерининский парк https://t.co/nejoe34JaH,55.78303,37.619724
Mon Jul 11 08:37:32 PDT 2016,68,Nika,Хорошее настроение создаём мы сами🌷🍧😋 Хотите праздника, устройте его!) @ Екатерининский парк https://t.co/WWd9mTD7kq,55.78303,37.619724
Mon Jul 11 08:28:43 PDT 2016,188,Star-Lord ☆,😘 @ Курорт-парк "Союз" МИД России https://t.co/sPeG3kvlGg,55.923725,38.12738
Mon Jul 11 08:23:41 PDT 2016,945,Tatyana,Знак в Сокольниках❗️ @ Парк «Сокольники» https://t.co/bJIyjiF0aI,55.794754,37.676197
Mon Jul 11 08:18:47 PDT 2016,33,Евгений,#перовскийпарк #лавочка #скамейка @ Перовский Парк https://t.co/FP70Z0JK40,55.7431,37.77298
Mon Jul 11 08:14:42 PDT 2016,203,tia,Как стало красиво на фабрике тканей😘 #garden #look #moskow @ Парк Сад  Будущего https://t.co/FTUBAGRwqB,55.84139,37.641243
Mon Jul 11 08:09:26 PDT 2016,95,Аня Климова,I'm at Воронцовский парк in Москва https://t.co/xRhgtc0t5V,55.666405,37.53363
Mon Jul 11 08:09:15 PDT 2016,106,Павлина,👯 (@ Веревочный парк «ПандаПарк» in Moscow w/ @petemarkeloff) https://t.co/VDAi8QetXY https://t.co/QkKG7p38De,55.79592,37.675373
Mon Jul 11 08:08:38 PDT 2016,61,Павел Королев,Just posted a photo @ Парк отдыха Лианозово https://t.co/jZzKbjAYgF,55.90032,37.572083
Mon Jul 11 07:44:41 PDT 2016,26,Max Cherry,Белке песенки поем, но орешки не даем - не взяли))) #белка #парк #женя #вишенка #орешки #eugene… https://t.co/0Ex3gInrvw,55.868256,37.486374
Mon Jul 11 06:40:30 PDT 2016,15,Shein Gosha,Кручу сальто и вперёд и назад😎#Космосбатутныйцентр @ Черкизовский Парк https://t.co/pUHsgSPQDW,55.801514,37.73833
Mon Jul 11 06:40:12 PDT 2016,47,Alena Roy,Just posted a photo @ Парк Горького https://t.co/soY8NVHuWA,55.729813,37.60082
Mon Jul 11 06:35:42 PDT 2016,169,sinyavskaya,I'm at Парк им. Л.Н. Толстого in Khimki, Moscow https://t.co/Bo8YWLi42u,55.894573,37.4568
Mon Jul 11 06:26:30 PDT 2016,54,†.Anest.†,#тулула #чечерина #одинцово #вокал #гитара #любовь @ Парк Одинцово, Центральная Площадь https://t.co/2uSeNXyrxn,55.676743,37.26263
Mon Jul 11 05:34:22 PDT 2016,21,Sawyer,I'm at Парк культуры и отдыха «Скитские пруды» in Сергиев Посад, Московская обл. https://t.co/IqKJp3paQm,56.30199,38.168304
Mon Jul 11 03:29:47 PDT 2016,188,I R E N A,I'm at ТРЦ «Реутов Парк» in Reutov, Moskovskaya https://t.co/cQctLD05WX,55.75219,37.88693
Mon Jul 11 03:22:58 PDT 2016,72,n_fenita,Высоко сижу, далеко гляжу!! @ Парк "Садовники" https://t.co/8w6y4Vd6rB,55.660393,37.65118
Mon Jul 11 02:21:27 PDT 2016,33,Лукина Наташа,Мур Мур Мур 😍 @ Парк Отель Солнечный https://t.co/1Ah5NHtQqH,56.2552,36.888268
Mon Jul 11 02:16:56 PDT 2016,63,Mr. Pashin,С фестиваля цветов в Музеоне #flower #park #museon @ Музеон Парк Искусств https://t.co/xyLqAPq1aP,55.73628,37.6075
Mon Jul 11 02:15:27 PDT 2016,684,stupidly stupid,I'm at Никулинский парк in Москва https://t.co/KUVMSEh4Bb,55.657158,37.478622
Mon Jul 11 02:00:04 PDT 2016,360,Людвиг Фрезенбург,11.07.16. Coffeekaldi's. ☕#останкинская_кофейня_на_ВДНХ @ Останкинский Парк https://t.co/JUZ7wZBcFl,55.82498,37.61469
Mon Jul 11 01:58:56 PDT 2016,291,Записной Константин,С #нашествия2016 в Парк Горького @ Gorky Park (Moscow) https://t.co/pSjX6SFXHr,55.73117,37.6032
Mon Jul 11 01:56:22 PDT 2016,31,lilydufast,#prizma не обошла и меня 🙈🙈🙈 Мой маленький художник 🎨🖌 #жизнь #streetart @ Парк «Сокольники» https://t.co/k5OwcNJcpQ,55.794754,37.676197
Mon Jul 11 01:53:27 PDT 2016,48,Aleksey Kvitko,Just posted a photo @ Парк "Северное Тушино" https://t.co/CqxD06Y6ew,55.860386,37.451077
Mon Jul 11 01:50:19 PDT 2016,48,Aleksey Kvitko,Just posted a photo @ Парк "Северное Тушино" https://t.co/PnJiKxChCo,55.860386,37.451077
Mon Jul 11 01:43:11 PDT 2016,119,Lucy Ayrapetyan,В нардишках нет братишек или как я провёл выходные🤓 @ Музеон Парк… https://t.co/zfM7GW9gUt,55.73628,37.6075
Mon Jul 11 01:34:57 PDT 2016,64,Maxim Voronov,4 часа утра,Филевский Парк.Великолепный прохладный воздух и утренний workout .👍🇷🇺👊Живите здраво… https://t.co/xj0ppKr06n,55.747738,37.474525
Mon Jul 11 00:41:45 PDT 2016,7,Ярослав,С утра выпил - весь день экстраветр. Хорошего всем понедельника. @ Екатерининский парк https://t.co/uJlEvIbGSO,55.78303,37.619724
Mon Jul 11 00:31:18 PDT 2016,298,Viktoria,I'm at останкинский парк беговой трек in Moscow https://t.co/0C7WmI79Ek,55.825855,37.605892
Mon Jul 11 00:30:36 PDT 2016,1103,Alex Morozov,#музеон #паркгорького #третьяковскаягалерея #третьяковка #москва #msk #moscow @ Музеон Парк… https://t.co/jlI2i3Pi4H,55.73628,37.6075
Mon Jul 11 00:30:21 PDT 2016,19,Оксана Здесева,I'm at Парк Отдыха Ветеранов (Вагоноремонт) in город Москва, Москва https://t.co/5zjaqjmoaE,55.873833,37.547455
Sun Jul 10 23:56:02 PDT 2016,55,Katya,Принцесса👸 @ Люблинский парк https://t.co/X049zoeWzZ,55.687897,37.746292
Sun Jul 10 23:50:04 PDT 2016,89,Скорая Помощь,9 и 10 июля 2016 с размахом прошел фестиваль Парк Лайв,… https://t.co/NWFIy47lg8,55.818043,37.44069
Sun Jul 10 23:41:48 PDT 2016,17,Альбиночка ^^,,Русалочка 🐬#moscow #Москва #лето2016 @ Измайловский парк культуры и отдыха https://t.co/ASc7aibW5i,55.76881,37.75079
Sun Jul 10 22:42:34 PDT 2016,58,elina,по традиции @ Музеон Парк Искусств https://t.co/iMRm0AgDDA,55.73628,37.6075
Sun Jul 10 22:25:59 PDT 2016,79,Карина Оморова,Концептуальной фотографии вам в ленту) @ Москва,парк Искусств Музеон https://t.co/8CBYT6XhrF,55.68197,37.537964
Sun Jul 10 21:02:37 PDT 2016,813,Wadims Nagaew,I'm at Район «Филёвский парк» in Москва https://t.co/leUYqtSJTT,55.74832,37.49986
Sun Jul 10 19:08:46 PDT 2016,54,†.Anest.†,#любовь #лучсолнцазолотого #бременскиемузыканты #дети #гитара #битбокс #одинцово #гдо @ Парк… https://t.co/9Cw8Yryn5u,55.676743,37.26263
Sun Jul 10 17:22:50 PDT 2016,237,Яна Подкар,Парк Кузьминки. Песня "Во Флориду лечу" #парк #флорида #янаподкар #певица #суперсила #песня #хит… https://t.co/3A1hr2LDme,55.69513,37.769344
Sun Jul 10 15:39:59 PDT 2016,121,Alexander,Обалденная инсталляция уличных художников у Парка Горького — «30 граней честности» @ Парк Горького https://t.co/kABINKz1A3,55.729813,37.60082
Sun Jul 10 14:54:37 PDT 2016,367,Artem Gorbachev,Happy end @ Нац.парк "Лосиный Остров" https://t.co/qxmCmOKCI6,55.827995,37.809673
Sun Jul 10 14:45:25 PDT 2016,266,konstantino99,Friends @ Парк «Сокольники» https://t.co/GGea83NBHt,55.794754,37.676197
Sun Jul 10 14:33:17 PDT 2016,7,Sova,#полянка #waldlichtung #glade #meadow #цветочки #лютики #ночь #парк 🌼🌲🌙#blumen #hahnenfuß #nacht… https://t.co/BawPDuLNRa,55.81889,37.578888
Sun Jul 10 14:21:44 PDT 2016,23,Артём Аксюта,Гонял сегодня на электровелике) @ Парк «Сокольники» https://t.co/PcR1eR9b5a,55.794754,37.676197
Sun Jul 10 14:06:01 PDT 2016,153,Ольга,Красотень) @ Парк Победы на Поклонной горе https://t.co/ws4XWqpfZo,55.72919,37.5116
Sun Jul 10 13:55:27 PDT 2016,24,Lianna Aroyan,На празднике абрикоса с nairaniazyan @aida_arami #праздникабрикоса #музеон @ Музеон Парк Искусств https://t.co/wRrPl5zcrA,55.73628,37.6075
Sun Jul 10 13:54:58 PDT 2016,32,ALEKSANDR GRINYUK,#Динамо#фкдинамо#пойзадинамо#Уже сегодня Страдай за Динамо👍🏻🔥💪🏻📢🔵⚪️🔵⚪️🔴#ФНЛ#ёПте @ Парк у Яузы https://t.co/jk1QiqssId,55.87734,37.657406
Sun Jul 10 13:53:08 PDT 2016,1,Наталия Синица,Just posted a photo @ SuperBeach" в "Берёзы Парк" https://t.co/VeYj0koHQz,55.804882,37.433743
Sun Jul 10 13:41:08 PDT 2016,25,Amirova Valeriya,👫 @ Екатерининский парк https://t.co/YyFyVdFgfw,55.78303,37.619724
Sun Jul 10 13:31:48 PDT 2016,145,Alisa Chernukha,Москва встречает тучами и солнышком в перемешку 👻 #msk #vscocam @ Измайловский парк культуры и… https://t.co/onMgbkCuhY,55.76881,37.75079
Sun Jul 10 13:26:35 PDT 2016,25,Amirova Valeriya,👫 @ Екатерининский парк https://t.co/3URVbxAUKr,55.78303,37.619724
Sun Jul 10 13:11:13 PDT 2016,4690,Denis Stinge₽,#мыначинаем @ SuperBeach" в "Берёзы Парк" https://t.co/vvd9N8XXQ0,55.804882,37.433743
Sun Jul 10 13:09:36 PDT 2016,18,Roman Lightman,Иног просто хочется ходить и пинать уи #паркгорького #конус #пинаем @ Парк Горького ll Gorky Park https://t.co/aq5Kz0Cfid,55.73144,37.60337
Sun Jul 10 13:04:11 PDT 2016,18,Roman Lightman,Иног просто хочется ходить и пинать уи #паркгорького #конус #пинаем @ Парк Горького ll Gorky Park https://t.co/MxMFKCgCko,55.73144,37.60337
Sun Jul 10 12:59:04 PDT 2016,367,Artem Gorbachev,Как же жалко. Такой важный матч. @ Нац.парк "Лосиный Остров" https://t.co/iKPFpQqGtl,55.827995,37.809673
Sun Jul 10 12:54:58 PDT 2016,23,alex lol,Just posted a photo @ Парк "Садовники" https://t.co/6eGnXsOwvE,55.660393,37.65118
Sun Jul 10 12:21:56 PDT 2016,2277,Химкинская Команда,Парк Дубки становится все интереснее и красивее с каждым днем #Химки #подмосковье… https://t.co/jrirplyrGW,55.9,37.45
Sun Jul 10 12:21:48 PDT 2016,48,Варвара,#люблюпандапарк @ Ландшафтный Парк Митино https://t.co/FZlrJk7e4Y,55.836468,37.358814
Sun Jul 10 12:04:41 PDT 2016,59,SCVMBXGT,I'm at Парк «Собачка» in Москва https://t.co/3CbuJntPyO,55.67946,37.53082
Sun Jul 10 12:02:43 PDT 2016,438,Dionis Salmanov,День семьи, любви и верности! #царицыно #москва #диониссалманов #dionissalmanov #moscow #парк @… https://t.co/7hD5UdyiJY,55.617348,37.677147
Sun Jul 10 11:55:55 PDT 2016,33,Artem Sokolov,А у меня теперь есть собственная Лара Крофт! @ Парк «Сокольники» https://t.co/G1ecmwenK3,55.794754,37.676197
Sun Jul 10 11:49:04 PDT 2016,71,Анатолий Наумов,#прогулка#счастьеесть#вдвоем @ Долгопрудный Парк https://t.co/FJNKcDEkRH,55.938774,37.49717
Sun Jul 10 11:37:50 PDT 2016,1149410,Victoria Daineko,👊🏻👊🏻 я была такой пышечкой☺️ @ Кунцевский Парк https://t.co/qiAsRrHyPY,55.718655,37.437355
Sun Jul 10 11:33:43 PDT 2016,1187,Anastasiya Shelest,Бу! 😈 В Музеоне неплохая, небольшая выставка стрит-арта :) #streetart @ Музеон Парк Искусств https://t.co/kQrqgz9YJe,55.73628,37.6075
Sun Jul 10 11:31:22 PDT 2016,1574,Таха,Воскресенье - семейный день 🤗 @ Парк "Северное Тушино" https://t.co/yFPxHy4Sg0,55.860386,37.451077
Sun Jul 10 11:18:50 PDT 2016,127,Митрофанов Степан,Доступная ипотека или когда уже месяц живёшь один и не наводишь порядок @ Ландшафтный Парк Митино https://t.co/USRDz7136c,55.836468,37.358814
Sun Jul 10 11:12:43 PDT 2016,118,x,I'm at Парк у Яузы in Москва w/ @shnurook https://t.co/JaSnHyB8IL,55.87522,37.658077
Sun Jul 10 11:10:57 PDT 2016,70,Mikhail Plazunov,Just posted a photo @ Парк Одинцово, Центральная Площадь https://t.co/9nr9eTsHr5,55.676743,37.26263
Sun Jul 10 11:06:51 PDT 2016,5635,Денис Мокроусов,Black ice-cream🍦😊👍 @ Парк Горького https://t.co/g2fkXrZSY7,55.729813,37.60082
Sun Jul 10 11:06:38 PDT 2016,133,anastasia lyapicheva,Косплеим немного)) ☺️ @ Парк Отель Воздвиженское https://t.co/CtJdp00iDW,54.96324,37.4574
Sun Jul 10 10:55:45 PDT 2016,53,VIKOS,#фантаны#викаiваня#настроениеогонь#love#m24ru#kudago#kudagomsk#москва#moscow @ Музеон Парк Искусств https://t.co/BnsA4Cf6f2,55.73628,37.6075
Sun Jul 10 10:43:16 PDT 2016,132,kondratoff,Just posted a photo @ Парк «Сокольники» https://t.co/0kq4Jt2o5X,55.794754,37.676197
Sun Jul 10 10:42:46 PDT 2016,54,Георгий,I'm at Парк Дружбы in Москва https://t.co/x8Ic0TMBmM https://t.co/LGHrheL2Tn,55.852673,37.480286
Sun Jul 10 10:38:05 PDT 2016,117,Lana,I'm at Синема Парк - @cinemapark_ru in Москва https://t.co/A5JHTzMQC8,55.623234,37.604816
Sun Jul 10 10:29:29 PDT 2016,51,ЛенычКа,💖💖💖 @ Лефортовский парк https://t.co/jVUJiH6XK8,55.76053,37.69067
Sun Jul 10 10:24:20 PDT 2016,117,Alexandra,Как всегда (@ Парк искусств «Музеон» - @park_muzeon in Москва) https://t.co/JppHdX5Cz9 https://t.co/xTBaz44FlO,55.73518,37.607788
Sun Jul 10 10:06:03 PDT 2016,10,Juliette Beriya,I'm at Парк 850-летия Москвы (Марьинский) in Москва https://t.co/1cBrGi5HBS,55.642605,37.74945
Sun Jul 10 10:00:04 PDT 2016,516,Alex Popov,Кто семьей в панда 🐼 парк, тот мы! ,) @ Панда Парк Мещерский https://t.co/dnbpWO1mr3,55.669968,37.39982
Sun Jul 10 09:47:58 PDT 2016,820,Anton Kuznetsov,Я въезжаю в стройку @ Петровский парк https://t.co/FtyrRojWuF,55.79432,37.5543
Sun Jul 10 09:44:32 PDT 2016,48,Варвара,😍 @ Ландшафтный Парк Митино https://t.co/6w8TJOBvwe,55.836468,37.358814
Sun Jul 10 09:43:31 PDT 2016,46,bistryk_eli,Сегодня был отличный день) Мамуль,ещё раз с днём рождения:* @ Музеон Парк Искусств https://t.co/Qfb7HjXsw5,55.73628,37.6075
Sun Jul 10 09:40:57 PDT 2016,183,Borzhemskaya,Мой любимый мальчик. Что тут ещё сказать. Слов не хватит. @ Реутовский городской парк https://t.co/Q472G3mXhT,55.74967,37.86447
Sun Jul 10 09:32:25 PDT 2016,16836,Max Barcerri,I'm at ЖК «Гранд-Парк» in Москва https://t.co/lJR7C5OOW5,55.78428,37.52583
Sun Jul 10 09:24:13 PDT 2016,3,Denis Pervushin,Психанул. @ Центральный парк культуры и отдыха им.Горького https://t.co/QV4Qq0LrdY,55.728878,37.599
Sun Jul 10 09:12:52 PDT 2016,39,AMGROUP,Just posted a photo @ Ландшафтный Парк Митино https://t.co/WPCM0zSoZK,55.836468,37.358814
Sun Jul 10 09:10:23 PDT 2016,895,Александр Валеев,Воскресенье. Отдых.  #александрвалеев #aleksandrvaleev @ Парк Останкино https://t.co/sY5aHqY6YO,55.828926,37.616764
Sun Jul 10 09:02:18 PDT 2016,59,Яна Бычкова,#Футбатл #выходные #лето #солнце  #сестра #прогулка 😎🍦🌞⚽ @ Парк им.Горького https://t.co/7kELRR0uOM,55.338,37.13703
Sun Jul 10 09:01:34 PDT 2016,183,Borzhemskaya,Любимый наш фонтан в Реутово) @ Реутовский городской парк https://t.co/mDj9GC0mN2,55.74967,37.86447
Sun Jul 10 08:57:21 PDT 2016,202,Рыжий Пиздюк,Когда ты настолько устал на парк лайве, что лег на Сплинах и просто… https://t.co/dc9zPJtA3j,55.819088,37.439915
Sun Jul 10 08:55:42 PDT 2016,141,Полуэктов Дмитрий,Just posted a photo @ Музей-заповедник «Коломенское»: коломенский парк https://t.co/8xKyzCb6pJ,55.670723,37.67151
Sun Jul 10 08:46:09 PDT 2016,30256,Мария Владимирова,Хорошо когда отпустили рано, успеваешь ещё погулять с детишками)) (@ Парк Долгопрудный in Долгопрудный) https://t.co/nTaesJDxP0,55.94109,37.485413
Sun Jul 10 08:43:35 PDT 2016,6,Старшинов Станислав,Just posted a photo @ Спортивно-Досуговый Парк "красная Пахра" https://t.co/Wedqf1V3Mp,55.43835,37.25876
Sun Jul 10 08:34:50 PDT 2016,141,Беляков Валерий,Слющай, брат, шашлык будешь?!🐽 (@ Парк «Борисовские Пруды» in Москва, Moscow) https://t.co/2TlEfMDcTM https://t.co/3ert87kknx,55.6287,37.71143
Sun Jul 10 08:34:25 PDT 2016,505,flami4ka,Давайте обо всем по порядку. Осторожно: здесь и далее много буков.  Этот парк лайв стоит… https://t.co/nSXGSd4cxN,55.819088,37.439915
Sun Jul 10 08:26:18 PDT 2016,2011,Никита Барышев,🍀 @ Парк "Садовники" https://t.co/UZpnJ6mIeZ,55.660393,37.65118
Sun Jul 10 08:20:31 PDT 2016,30,Maksim Nagibin,I'm at Парк «Останкино» in Москва w/ @tombo763 https://t.co/jasn6tteDn,55.827034,37.614227
Sun Jul 10 08:15:39 PDT 2016,183,Borzhemskaya,Максим Дмитриевич изволил сфотографироваться😎😜 @ Реутовский городской парк https://t.co/Uku3VG2lWf,55.74967,37.86447
Sun Jul 10 08:07:02 PDT 2016,25,Андрей Михайлов,С горочки ,) @ Дюссельдорфский Парк https://t.co/10suQDnfn2,55.66018,37.771774
Sun Jul 10 08:05:21 PDT 2016,286,Armen Kandilyan,💯 @ Музеон Парк Искусств https://t.co/ea8xcIoxiR,55.73628,37.6075
Sun Jul 10 08:04:26 PDT 2016,25,Андрей Михайлов,2 минуты на велосипеде от пробок не зависит ,) @ Парк 850 Летия Москвы https://t.co/7dlmlRbvqk,55.643192,37.7221
Sun Jul 10 07:03:53 PDT 2016,256,Nas†y,Насканиррвала ноги себе в тесных башмаках @ Парк Зарядье https://t.co/ITcynnhmem,55.75165,37.624672
Sun Jul 10 06:43:29 PDT 2016,6,Bella Alexandrova,😔 @ Первый Московский. Город-Парк https://t.co/R9JxlnE4gH,55.601852,37.35637
Sun Jul 10 06:41:11 PDT 2016,109,Nina Lubinarskaya,Переизбыток кислорода в #царицыно получен. Открыла для себя  зелёный и людимый парк Москвы.… https://t.co/jc9QPDXa4t,55.61665,37.68388
Sun Jul 10 06:25:31 PDT 2016,9,Елизавета Степанова,Даня в лагере!  #2смена14отряд #летнийлагерь @ Курорт-парк "Союз"… https://t.co/sxVi7BXD20,55.923725,38.12738
Sun Jul 10 06:25:15 PDT 2016,33,Artem Sokolov,Другая альпинистка и тоже скалолазка. @ Парк «Сокольники» https://t.co/7DKnjmx2ju,55.794754,37.676197
Sun Jul 10 06:21:18 PDT 2016,115,Michael,Над головою плещутся волны, а в океанах плывут облака. #clouds #reflection @ Екатерининский парк https://t.co/pTFfLoqIDY,55.78303,37.619724
Sun Jul 10 06:20:17 PDT 2016,33,Artem Sokolov,Альпинистка моя, скалолазка моя @ Парк «Сокольники» https://t.co/ghspCRWqFA,55.794754,37.676197
Sun Jul 10 06:14:05 PDT 2016,168,Rafaellito,Привезли из Казани первый тур на парк дайв. Агентство @busturkzn #musictravel начал свою… https://t.co/I88L7epeFx,55.817825,37.44029
Sun Jul 10 06:02:40 PDT 2016,298,Viktoria,I'm at Парк искусств «Музеон» - @park_muzeon in Москва https://t.co/jJn1m5iV4q,55.73518,37.607788
Sun Jul 10 05:56:48 PDT 2016,188,Natali_Tolstaya,Just posted a photo @ Музеон Парк Искусств https://t.co/koutdV850h,55.73628,37.6075
Sun Jul 10 05:45:34 PDT 2016,188,Natali_Tolstaya,Праздник Абрикоса в #музеон# @ Музеон Парк Искусств https://t.co/Z6Y0w26cCu,55.73628,37.6075
Sun Jul 10 05:22:30 PDT 2016,104,Максим Василенко,Весенняя фотография  😃 @ Музеон Парк Искусств https://t.co/k0djhHq9lZ,55.73628,37.6075
Sun Jul 10 05:13:55 PDT 2016,16,balu,Just posted a photo @ Рам. гор. парк культуры и отдыха https://t.co/36OaHsw34G,55.57679,38.23304
Sun Jul 10 05:02:42 PDT 2016,11,Артемий,Погода-супер и яблоку негде упасть))🏊🏼⚽️🍦☀️☀️☀️ @ Поместье-Парк, Серебряный бор, Москва https://t.co/9YoCYqYALf,55.79078,37.4122
Sun Jul 10 04:59:11 PDT 2016,5,Ches,Острая Еврейская шаварма @ Музеон Парк Искусств https://t.co/Rd5wYgMnnq,55.73628,37.6075
Sun Jul 10 04:48:26 PDT 2016,46,bistryk_eli,Я китаец>< Зато подхожу по цветовой гамме)) @ Музеон Парк Искусств https://t.co/rzrnqoS75s,55.73628,37.6075
